house_index,bedrooms,property_type,property_subtype,locality,postal_code,street,number,box,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
7126,5,HOUSE,HOUSE,Rixensart,1330,,,,1,4,795000,0,1,40,0,0,AS_NEW,1,1900,0,2026,300,2026,
7129,3,HOUSE,VILLA,Evergem,9940,Doornzeelsestraat,17,,0,4,899000,0,1,,0,0,AS_NEW,0,0,0,14083,282,14083,
7128,6,HOUSE,HOUSE,Dilbeek,1700,Pedestraat,64,,1,4,895000,0,1,,0,0,GOOD,0,0,0,2500,250,2500,
7127,3,HOUSE,MIXED_USE_BUILDING,Rotselaar,3110,Stationsstraat,162,,1,4,860000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,1245,196,1245,
7130,3,HOUSE,HOUSE,Moerbeke,9180,,,,1,4,995000,0,1,,0,0,GOOD,1,1120,0,2761,189,2761,
7132,4,HOUSE,VILLA,Lochristi,9080,Koning-Albertlaan,29 A,,0,4,1140000,0,1,,0,0,GOOD,0,0,0,1841,470,1841,
7133,3,HOUSE,MIXED_USE_BUILDING,Heist-op-den-Berg,2223,Tuindijk,48,,1,4,1150000,0,1,,0,0,GOOD,0,0,0,1252,673,1252,
7134,4,HOUSE,HOUSE,Dendermonde,9200,Steenweg van Grembergen,39,,0,4,1250000,0,1,,0,0,AS_NEW,0,0,0,3140,400,3140,
7131,3,HOUSE,HOUSE,DISON,4820,Rue Bonvoisin,15,,1,4,999000,0,1,30,0,0,TO_BE_DONE_UP,1,14000,0,14739,240,14739,
7135,4,HOUSE,MIXED_USE_BUILDING,Heverlee,3001,Naamsesteenweg,110 - 112,,0,2,1270000,0,0,0,0,0,AS_NEW,0,0,0,165,325,165,
7137,5,HOUSE,VILLA,Drongen,9031,Ter Rivieren,17,,0,4,1450000,0,1,,1,1,GOOD,0,0,0,1369,447,1369,
7136,4,HOUSE,VILLA,Knokke,8300,Leliedreef,19,,0,4,1295000,0,0,0,0,0,AS_NEW,0,0,1,608,188,608,
7138,9,HOUSE,MIXED_USE_BUILDING,Etterbeek,1040,Avenue de Tervueren,32,,0,2,1600000,0,0,0,0,0,TO_RENOVATE,0,0,0,0,720,0,
7139,,,,,,,,,,,,,,,,,,,,,,,,
7141,7,HOUSE,HOUSE,AUTELBAS,6700,Neiewée,11,,1,4,975000,0,1,40,0,0,AS_NEW,1,1000,0,1575,370,1575,
7140,0,HOUSE,HOUSE,Veldegem,8210,Rembertstraat,142,,1,,950000,0,0,0,0,0,TO_RENOVATE,0,0,0,36448,703,36448,
7142,9,HOUSE,HOUSE,Koksijde,8670,Hertstraat,29,,1,3,975000,0,1,,0,0,AS_NEW,1,168,0,429,412,429,
7143,5,HOUSE,HOUSE,Uccle,1180,Moensberg,57,,1,2,995000,0,1,88,0,0,TO_BE_DONE_UP,1,370,0,0,400,0,
7144,3,HOUSE,HOUSE,Stekene,9190,Nieuwdorp,62,,0,4,995000,0,1,,0,0,AS_NEW,0,0,1,2063,288,2063,
7146,4,HOUSE,VILLA,Kortrijk,8510,Jakob Jordaensstraat,5,,1,4,1200000,0,1,40,0,0,AS_NEW,1,600,0,943,311,943,
7145,3,HOUSE,HOUSE,LONDERZEEL,1840,Maldersesteenweg,38,,1,4,1195000,0,1,68,1,1,GOOD,0,0,0,2757,519,2757,
7148,4,HOUSE,VILLA,Evergem,9940,Biezenstraat,18,,1,,1350000,0,0,0,0,0,AS_NEW,0,0,1,4770,420,4770,
7147,4,HOUSE,HOUSE,Leuven,3000,Diestsevest,129,,1,,1295000,0,1,,0,0,GOOD,0,0,0,61,255,61,
7150,6,HOUSE,VILLA,Aalter,9880,Leistraat,27,,1,4,1495000,0,0,0,1,1,AS_NEW,0,0,0,7520,238,7520,
7149,7,HOUSE,MIXED_USE_BUILDING,Uccle,1180,Alsembergsesteenweg,738,,1,2,1385000,0,1,,0,0,GOOD,0,0,0,129,501,129,
7152,6,HOUSE,VILLA,UCCLE,1180,Avenue Blücher,12,,1,4,1550000,0,1,30,1,1,,1,1100,0,1515,349,1515,
7151,16,HOUSE,HOUSE,Bredene,8450,Hendrik Consciencelaan,5,,0,,1499000,0,0,0,0,0,TO_RENOVATE,0,0,0,375,654,375,
7153,7,HOUSE,VILLA,Herent,3020,Stokstraat,1,,1,,1750000,0,0,0,0,0,TO_RENOVATE,0,0,1,65703,481,65703,
7155,10,HOUSE,APARTMENT_BLOCK,Antwerpen,2000,Raapstraat,10,,1,2,1950000,0,0,0,0,0,JUST_RENOVATED,0,0,0,113,615,113,
7154,6,HOUSE,VILLA,MARTELANGE,6630,Rue de Radelange,1,,1,4,1750000,0,0,0,0,0,GOOD,0,0,0,4581,780,4581,
7157,10,HOUSE,CASTLE,Grimbergen,1850,Lintkasteelstraat,22,,0,4,2250000,0,0,0,0,0,TO_RENOVATE,0,0,0,95000,880,95000,
7160,6,HOUSE,HOUSE,Kraainem,1950,Avenue des Chasseurs,17,,1,4,2750000,0,1,,0,0,TO_BE_DONE_UP,0,0,1,5127,650,5127,
7156,5,HOUSE,VILLA,Knokke-Heist,8300,Platanen,16,,0,,1975000,0,1,,0,0,GOOD,0,0,0,695,263,695,
7158,7,HOUSE,COUNTRY_COTTAGE,Dilbeek,1700,Lindenberg,8,,1,4,2395000,0,1,,1,1,AS_NEW,0,0,0,9665,622,9665,
7159,3,HOUSE,MANSION,Gent,9000,Predikherenlei,3,,0,,2550000,0,1,,0,0,GOOD,0,0,0,191,316,191,
7161,4,HOUSE,VILLA,Mol,2400,Diepestraat,147,,1,4,2995000,0,1,125,1,2,AS_NEW,1,1500,1,1500,515,1500,
7163,,,,,,,,,,,,,,,,,,,,,,,,
7164,2,APARTMENT,APARTMENT,BRUXELLES,1000,rue de Belle-Vue,7,,1,,315000,0,0,0,0,0,TO_RENOVATE,0,0,0,,89,,
7162,1,APARTMENT,SERVICE_FLAT,Brugge,8310,Daverlostraat,170 52,,0,,128000,0,0,0,0,0,GOOD,0,0,0,,,,
7165,2,APARTMENT,APARTMENT,Zaventem,1930,Namenstraat,8,,1,3,345000,0,1,30,0,0,JUST_RENOVATED,0,0,0,,144,,
7166,3,APARTMENT,APARTMENT,Brasschaat,2930,Bredabaan,405,4001,1,3,449000,0,1,,1,1000,GOOD,0,0,0,,165,,
7167,2,HOUSE,HOUSE,Lennik,1750,Ninoofsesteenweg,132,,0,4,279000,0,0,0,0,0,,0,0,0,685,121,685,
7168,3,HOUSE,HOUSE,Merksem,2170,Meeuwenstraat,3,,1,3,399000,0,1,,1,1,GOOD,0,0,0,222,289,222,
7170,2,HOUSE,HOUSE,Seraing,4100,Rue de la Coopération,101,,1,,209000,0,0,0,0,0,,0,0,0,213,100,213,
7169,3,HOUSE,HOUSE,Buggenhout,9255,Beukenstraat,102,,0,3,415000,0,1,,0,0,GOOD,0,0,0,2110,236,2110,
7172,0,HOUSE,APARTMENT_BLOCK,Brugge,8000,Ezelstraat,137,,0,,339000,0,0,0,0,0,TO_RENOVATE,0,0,0,100,,100,
7175,4,HOUSE,HOUSE,Holsbeek,3221,Jansbergstraat,1,,0,4,390000,0,0,0,0,0,TO_RENOVATE,0,0,0,7163,146,7163,
7171,3,HOUSE,HOUSE,Aalst,9300,Binnenstraat,95,,0,2,219000,0,1,,0,0,TO_BE_DONE_UP,1,64,0,183,,183,
7173,2,HOUSE,HOUSE,Wondelgem,9032,Westergemstraat,185,,1,3,340000,0,0,0,0,0,TO_RENOVATE,1,206,0,320,117,320,
7174,3,HOUSE,HOUSE,Deerlijk,8540,Tulpenlaan,52,,0,3,349000,0,0,0,0,0,,0,0,0,557,231,557,
7178,8,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,,,,1,4,2250000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,1500,800,1500,
7176,3,HOUSE,HOUSE,Gent,9000,Schoenerstraat,15,,0,3,450000,0,1,,0,0,AS_NEW,0,0,0,542,,542,
7177,6,HOUSE,HOUSE,WALHAIN,1457,,,,1,,795000,0,0,0,1,1,JUST_RENOVATED,0,0,0,2193,380,2193,
7179,2,HOUSE,HOUSE,LA BOUVERIE,7080,,,,0,2,120000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,100,102,100,
7181,3,HOUSE,TOWN_HOUSE,Dinant,5500,Rue des Rivages,76,,0,,198000,0,0,0,0,0,JUST_RENOVATED,0,0,0,51,125,51,
7180,3,HOUSE,HOUSE,PÉRUWELZ,7600,Roucourt,38,,1,2,165000,0,0,0,0,0,GOOD,0,0,0,450,175,450,
7182,3,HOUSE,APARTMENT_BLOCK,Farciennes,6240,Rue de Wairchat,157,,1,2,299000,0,1,69,0,0,AS_NEW,1,439,0,590,214,590,
7183,4,HOUSE,VILLA,Binche,7130,Rue Mahy-Faux,83,,1,4,470000,0,1,,0,0,GOOD,0,0,1,2827,170,2827,
7185,4,HOUSE,MIXED_USE_BUILDING,Oudenaarde,9700,Kouterstraat,25,,0,4,649000,0,1,,0,0,,0,0,0,1250,338,1250,
7186,4,HOUSE,HOUSE,Tinlot,4557,Rue Croix Rouge,19,,1,4,675000,0,1,9,0,0,GOOD,1,5743,0,6151,181,6151,
7184,4,HOUSE,HOUSE,DEINZE,9800,Dentergemstraat,101,,1,4,615000,0,0,0,0,0,GOOD,0,0,0,2673,251,2673,
7187,4,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,Rue des Bannières,22,,1,2,790000,0,1,20,0,0,AS_NEW,1,125,0,0,194,0,UnderOption
7189,2,APARTMENT,DUPLEX,Bredene,8450,Gentstraat,24,1.2,1,,172000,0,0,0,0,0,GOOD,0,0,0,,73,,
7188,5,HOUSE,HOUSE,Antwerpen,2018,Lange Achteromstraat,32,,0,2,1195000,0,1,,0,0,JUST_RENOVATED,0,0,0,141,285,141,
7190,1,APARTMENT,APARTMENT,Eeklo,9900,Koningin Astridplein,24,7,0,,185000,0,1,,0,0,JUST_RENOVATED,0,0,0,,,,
7191,3,APARTMENT,APARTMENT,LIÈGE,4000,Rue des Maraîchers,72,,1,2,199000,0,0,0,0,0,JUST_RENOVATED,0,0,0,,104,,
7192,2,APARTMENT,APARTMENT,Duinbergen,8301,Zeedijk-Duinbergen,398,91,0,,969000,0,0,0,0,0,,0,0,0,,77,,
7193,2,APARTMENT,GROUND_FLOOR,Deurne,2100,Bisschoppenhoflaan,67,,1,3,239000,0,0,0,0,0,TO_RENOVATE,0,0,0,,101,,
7195,1,HOUSE,HOUSE,Liège,4000,Rue du Petit Chene,37,,1,2,89000,0,1,,0,0,TO_RENOVATE,1,30,0,74,100,74,
7194,3,HOUSE,HOUSE,Bouillon Corbion,6838,Rue Paul Verlaine,15,,0,3,55000,0,1,30,0,0,TO_RESTORE,1,60,0,276,100,276,
7197,2,HOUSE,HOUSE,RONSE,9600,Opgeëistenstraat,13,,1,2,109500,0,0,0,0,0,TO_RENOVATE,0,0,0,95,102,95,
7196,2,HOUSE,HOUSE,Liège,4000,Rue Gilles Galler,95,,1,2,105000,0,1,,0,0,TO_RENOVATE,0,0,0,62,70,62,
7198,2,HOUSE,HOUSE,HEMIKSEM,2620,Callebeekstraat,211,,0,4,125000,0,1,30,0,0,TO_BE_DONE_UP,0,0,0,261,98,261,
7199,2,HOUSE,HOUSE,GRÂCE-BERLEUR,4460,Rue Mathieu de Lexhy,281,,0,2,127500,0,0,0,0,0,TO_RESTORE,1,135,0,235,90,235,
7200,4,HOUSE,HOUSE,Boom,2850,Dirkputstraat,251,,1,2,361900,0,1,,0,0,TO_BE_DONE_UP,1,270,0,340,223,340,
7201,3,HOUSE,HOUSE,WILRIJK,2610,Rederijkersstraat,106,,1,2,365000,0,0,0,0,0,AS_NEW,1,75,0,200,188,200,
7203,3,HOUSE,MIXED_USE_BUILDING,Willebroek,2830,Eendrachtstraat,15,,1,,369000,0,0,0,0,0,GOOD,0,0,0,160,148,160,
7202,4,HOUSE,HOUSE,HAACHT,3150,Woeringstraat,16,,1,2,365000,0,1,,0,0,GOOD,1,635,0,810,301,810,
7204,4,HOUSE,HOUSE,VIRTON,6760,Rue de la Roche,13,,1,2,370000,0,1,,0,0,GOOD,0,0,0,300,209,300,
7205,5,HOUSE,APARTMENT_BLOCK,Antwerpen,2140,Karel De Preterlei,62,,0,3,379000,0,0,0,0,0,TO_RENOVATE,1,50,0,159,175,159,
7207,4,HOUSE,HOUSE,Kruisem,9770,Nazarethsesteenweg,31,,1,3,389000,0,1,,0,0,TO_RENOVATE,1,534,0,1015,236,1015,
7206,3,HOUSE,HOUSE,MECHELEN,2800,Jan Bolstraat,41,,1,2,379000,0,0,0,0,0,GOOD,1,16,0,80,129,80,
7209,3,HOUSE,HOUSE,Mechelen,2800,Zepstraat,67,,1,,399000,0,0,0,0,0,TO_RENOVATE,1,400,0,848,240,848,
7208,3,HOUSE,MIXED_USE_BUILDING,Tielt,8700,Ieperstraat,65A,,1,3,397000,0,0,0,1,1,GOOD,0,0,0,320,267,320,
7211,3,HOUSE,MIXED_USE_BUILDING,OOSTERZELE,9860,Keiberg,37A,,1,3,399000,0,0,0,0,0,GOOD,0,0,0,244,120,244,
7210,2,HOUSE,MIXED_USE_BUILDING,Herstal,4040,Rue laixheau,25,,1,2,399000,1,1,,0,0,GOOD,1,101,0,402,729,402,
7214,3,HOUSE,HOUSE,VARSENARE,8490,Kerkebeekstraat,62,,1,3,429000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,744,157,744,
7213,3,HOUSE,MIXED_USE_BUILDING,Antwerpen Merksem,2170,Wuytslei,2/4,,1,2,399900,0,0,0,0,0,GOOD,0,0,0,65,210,65,
7215,4,HOUSE,HOUSE,BOOM,2850,Antwerpsestraat,140,,1,,465000,0,1,45,0,0,TO_RENOVATE,1,290,0,508,324,508,
7212,3,HOUSE,HOUSE,OOSTERZELE,9860,Keiberg,37A,,1,3,399000,0,0,0,0,0,GOOD,0,0,0,244,120,244,
7217,4,HOUSE,VILLA,COURT-SAINT-ETIENNE,1490,Rue de Sart,7,,0,4,475000,0,1,20,0,0,GOOD,1,1130,0,1130,147,1130,
7216,4,HOUSE,HOUSE,Neufchâteau,6840,Chaussée de Bertrix,19,,1,4,465000,0,1,,0,0,AS_NEW,0,0,1,819,145,819,
7218,3,HOUSE,HOUSE,Nazareth,9810,Nieuwstraat,22,,0,,479000,0,1,20,0,0,GOOD,1,728,0,728,181,728,
7221,7,HOUSE,HOUSE,LIÈGE,4020,RUE GAUCET,52,,1,2,545000,0,1,28,1,1,GOOD,1,120,0,275,352,275,
7223,4,HOUSE,VILLA,RONSE,9600,Zandstraat,12,,1,4,555000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,7076,550,7076,
7219,4,HOUSE,MIXED_USE_BUILDING,Anseroeul,7750,Chemin du Moulin,32,,0,4,525000,0,1,,0,0,GOOD,0,0,0,1250,201,1250,
7220,4,HOUSE,VILLA,Bredene,8450,Spanjaardstraat,14,,1,,525000,0,1,32,0,0,GOOD,0,0,0,492,169,492,
7224,4,HOUSE,MIXED_USE_BUILDING,Mortsel,2640,Edegemsestraat,105,,1,2,569900,0,0,0,0,0,GOOD,1,140,0,455,500,455,
7222,3,HOUSE,HOUSE,Hoevenen,2940,Olmenlaan,39,,1,,549000,0,0,0,0,0,GOOD,1,702,0,702,176,702,
7225,6,HOUSE,MANSION,Fléron,4620,Rue Heid des Chênes,6-8,,1,4,585000,0,1,,0,0,TO_RENOVATE,1,4000,0,30000,500,30000,
7226,2,HOUSE,MIXED_USE_BUILDING,ANDERLECHT,1070,Bergensesteenweg,157,,1,4,595000,0,0,0,0,0,GOOD,0,0,0,985,280,985,
7227,4,HOUSE,HOUSE,Hoeilaart,1560,Jezus-Eiksesteenweg,-,,1,4,595000,0,1,,0,0,TO_BE_DONE_UP,1,500,1,912,303,912,
7228,4,HOUSE,HOUSE,Overijse,3090,Rue Jezus-Eiksesteenweg,97,,1,4,595000,0,1,,0,0,TO_BE_DONE_UP,1,500,1,912,303,912,
7229,7,HOUSE,HOUSE,Malmedy,4960,Chemin du Calvaire,66,,1,3,595000,0,1,50,0,0,GOOD,1,2442,1,2442,390,2442,
7230,3,HOUSE,VILLA,Westende,8434,Lusthuizenlaan,7,,0,,695000,0,1,,0,0,GOOD,0,0,0,618,269,618,
7231,8,HOUSE,APARTMENT_BLOCK,WILRIJK,2610,Pottershofstraat,18,,1,3,699000,0,1,1,0,0,GOOD,0,0,0,0,235,0,
7232,3,HOUSE,HOUSE,Muizen (2812),2812,Plankendaalstraat,68,,0,,725000,0,1,,0,0,GOOD,0,0,0,1276,312,1276,
7233,3,HOUSE,HOUSE,Drongen,9031,Afsneesedijkweg,1,,0,,750000,0,1,,0,0,GOOD,0,0,0,4500,69,4500,
7234,4,HOUSE,VILLA,Diksmuide,8600,Esenweg,200,,1,,790000,0,1,,0,0,TO_RENOVATE,0,0,1,11000,652,11000,
7235,5,HOUSE,APARTMENT_BLOCK,Ixelles,1050,Rue Henri Marichal,54,,1,2,795000,0,1,8,0,0,GOOD,1,50,0,150,300,150,
7236,5,HOUSE,HOUSE,Ixelles,1050,Rue Henri Marichal,54,,1,2,795000,0,1,8,0,0,GOOD,1,50,0,150,300,150,
7238,10,HOUSE,HOUSE,Lichtervelde,8810,Oude Bruggeweg,33,,1,,795000,1,0,0,0,0,GOOD,1,1000,0,5191,510,5191,
7237,5,HOUSE,HOUSE,Roeselare,8800,Stationsdreef,209,,0,4,795000,0,0,0,0,0,AS_NEW,0,0,0,234,366,234,
7240,4,HOUSE,EXCEPTIONAL_PROPERTY,Leuven,3000,Parijsstraat,5,,1,,1260000,0,1,15,0,0,JUST_RENOVATED,0,0,0,80,125,80,
7239,10,HOUSE,FARMHOUSE,Lichtervelde,8810,Oude Bruggeweg,33,,1,,795000,1,0,0,0,0,GOOD,1,1000,0,5191,510,5191,
7241,4,HOUSE,MIXED_USE_BUILDING,Tervuren,3080,Paardenmarktstraat,11,,1,2,1260000,0,1,27,0,0,AS_NEW,0,0,0,506,702,506,
7244,8,HOUSE,VILLA,Woluwe-Saint-Pierre,1150,Avenue Mostinck,0,,1,4,1590000,0,1,15,0,0,GOOD,0,0,0,800,500,800,
7242,4,HOUSE,HOUSE,Kraainem,1950,Avenue des Myrtilles,24,,1,4,1290000,0,1,60,0,0,GOOD,1,130,0,615,310,615,
7243,4,HOUSE,VILLA,Diksmuide,8600,Esenweg,200,,1,,1500000,0,1,,0,0,TO_BE_DONE_UP,0,0,1,15000,652,15000,
7247,20,HOUSE,HOUSE,Woluwe-Saint-Pierre,1150,Avenue Orban ,82,,1,3,2500000,0,1,,0,0,TO_BE_DONE_UP,1,977,0,1203,750,1203,
7245,4,HOUSE,VILLA,Uccle,1180,Avenue de la Chênaie,143,,1,4,1800000,0,1,60,0,0,TO_RENOVATE,1,4500,0,5300,219,5300,
7246,6,HOUSE,MANSION,Arendonk,2370,Vrijheid,22,22a,0,4,1850000,0,0,0,0,0,AS_NEW,0,0,1,1210,884,1210,
7248,7,HOUSE,HOUSE,Antwerpen,2018,Jan van Rijswijcklaan,76,,0,2,2800000,0,1,,0,0,AS_NEW,1,98,0,513,851,513,
7249,5,HOUSE,VILLA,DEURLE,9831,Rode Beukendreef,24,,1,4,4450000,0,0,0,0,0,TO_RENOVATE,0,0,0,5484,453,5484,
7250,6,HOUSE,VILLA,Knokke-Zoute,8300,Vauxelles,7,,0,,5695000,0,1,,0,0,AS_NEW,0,0,1,988,290,988,
7251,6,HOUSE,VILLA,Knokke-Heist Knokke,8300,Bosduivenlaan,2,,1,4,5995000,0,1,,0,0,JUST_RENOVATED,0,0,0,805,346,805,
7253,5,HOUSE,VILLA,Knokke-Heist Knokke,8300,Tulpenlaan,8,,1,4,6395000,0,1,74,0,0,AS_NEW,0,0,1,1143,368,1143,
7256,1,APARTMENT,FLAT_STUDIO,Nassogne,6950,Rue du Nanfurnal,8,108,0,,98500,0,1,6,1,1,GOOD,0,0,0,,41,,
7254,5,HOUSE,VILLA,Knokke-Heist Knokke,8300,Tulpenlaan,8,,1,4,6395000,0,1,74,0,0,AS_NEW,0,0,1,1143,368,1143,
7252,5,HOUSE,VILLA,Knokke-Heist Knokke,8300,Tulpenlaan,8,,1,4,6395000,0,1,74,0,0,AS_NEW,0,0,1,1143,368,1143,
7257,3,APARTMENT,APARTMENT,Waremme,4300,Rue de huy,4,2,1,2,195000,0,1,7,0,0,GOOD,0,0,0,,102,,
7258,2,APARTMENT,DUPLEX,Ciney,5590,Rue Concorde,30,2,0,,195000,0,1,2,0,0,GOOD,0,0,0,,90,,
7255,3,HOUSE,HOUSE,Heule,8501,Steenstraat,174,,0,2,225000,0,1,,0,0,AS_NEW,0,0,0,90,151,90,
7259,3,HOUSE,HOUSE,Geraardsbergen,9500,Hoge Buizemont,23,,1,3,249000,0,1,20,0,0,TO_BE_DONE_UP,1,1060,0,1560,154,1560,
7260,3,HOUSE,HOUSE,Antwerpen (2060),2060,Meetingstraat,8,,1,,210000,0,0,0,0,0,TO_RENOVATE,0,0,0,50,102,50,
7262,3,HOUSE,APARTMENT_BLOCK,GILLY,6060,Rue de la Discipline,48-50,,1,2,210000,0,1,18,1,1,GOOD,1,42,0,0,172,0,
7261,3,HOUSE,HOUSE,GILLY,6060,Rue de la Discipline,48-50,,1,2,210000,0,1,18,1,1,GOOD,1,42,0,0,172,0,
7264,3,HOUSE,APARTMENT_BLOCK,ENGIS,4480,Rue Joseph Wauters,56,,1,2,219000,0,0,0,0,0,GOOD,0,0,0,120,178,120,
7263,3,HOUSE,HOUSE,BORNEM,2880,Nieuwstraat,32,,1,2,214000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,120,122,120,
7265,3,HOUSE,HOUSE,DESTELBERGEN,9070,Sint-Pietershofstraat,12,,0,,220000,0,0,0,0,0,TO_RENOVATE,0,0,0,130,122,130,
7266,3,HOUSE,HOUSE,Ingelmunster,8770,Bollewerpstraat,82,,1,,229000,0,0,0,0,0,GOOD,0,0,0,260,132,260,
7267,2,HOUSE,HOUSE,Roeselare,8800,Meenseheirweg,76,,1,,229000,0,0,0,0,0,GOOD,0,0,0,141,206,141,
7269,4,HOUSE,HOUSE,Izegem,8870,Baron de Pélichystraat,20,,1,,239000,0,1,,0,0,TO_RENOVATE,0,0,0,308,281,308,
7270,4,HOUSE,HOUSE,GRÂCE-BERLEUR,4460,Rue Pirnay,50,,1,2,240000,0,1,17,0,0,GOOD,1,166,0,270,144,270,
7268,2,HOUSE,MIXED_USE_BUILDING,BORGERHOUT,2140,Collegelaan,137,3V,1,2,234500,0,1,4,0,0,GOOD,0,0,0,0,104,0,
7271,5,HOUSE,HOUSE,ANSEREMME,5500,Avenue Général-Hodges,14,,1,4,240000,0,1,20,0,0,TO_BE_DONE_UP,0,0,0,760,160,760,
7273,2,HOUSE,HOUSE,Izegem,8870,Vlasgaardstraat,1,,1,,249000,0,1,,0,0,GOOD,0,0,0,75,176,75,
7272,4,HOUSE,HOUSE,Heule,8501,Steenstraat,97,,1,,245000,0,1,,0,0,GOOD,0,0,0,187,157,187,
7275,3,HOUSE,HOUSE,Zeebrugge,8380,Evendijk-West,36,,0,3,250000,0,0,0,0,0,GOOD,0,0,0,258,185,258,
7274,4,HOUSE,APARTMENT_BLOCK,Bruxelles,1000,Rue de Soignies,20,,1,2,250000,0,0,0,0,0,TO_RESTORE,0,0,0,17,90,17,
7278,3,HOUSE,HOUSE,Eeklo,9900,Hendrik Consciencestraat,19,,1,,280000,0,1,,0,0,TO_RENOVATE,0,0,0,500,119,500,
7277,4,HOUSE,HOUSE,Heule,8501,Lenteleven,38,,1,,275000,0,0,0,0,0,GOOD,1,100,0,266,164,266,
7276,6,HOUSE,MANSION,Oostende,8400,Muscarstraat,33,,0,,250000,0,1,5,0,0,TO_RENOVATE,0,0,0,65,191,65,
7279,3,HOUSE,HOUSE,ROCOURT,4000,Rue François Lefebvre,74,,0,2,285000,0,0,0,0,0,TO_BE_DONE_UP,1,285,0,481,159,481,
7282,2,HOUSE,HOUSE,Beervelde,9080,Cootveld,12,,1,,298000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,444,140,444,
7281,2,HOUSE,HOUSE,Gent,9000,Maïsstraat,41,,1,,290000,0,0,0,0,0,TO_BE_DONE_UP,1,29,0,76,140,76,
7280,3,HOUSE,HOUSE,Erembodegem,9320,Jagershoek,175,,1,,289000,0,0,0,0,0,TO_RENOVATE,0,0,0,735,180,735,
7284,3,HOUSE,HOUSE,Bilzen,3740,Zutendaalweg,19,,1,,299000,0,0,0,0,0,GOOD,0,0,0,802,223,802,
7283,3,HOUSE,HOUSE,Houthalen-Helchteren,3530,Bronweg,19,,0,,299000,0,0,0,0,0,TO_RENOVATE,0,0,0,2108,190,2108,
7286,4,HOUSE,HOUSE,SPRIMONT,4140,Rue Fond Bolland,1A,,1,2,310000,0,1,30,0,0,GOOD,1,165,0,293,174,293,
7285,4,HOUSE,HOUSE,Merelbeke,9820,Dokter Dhaenenslaan,1,,1,,299000,0,1,,0,0,TO_RENOVATE,0,0,0,115,169,115,
7287,2,HOUSE,HOUSE,Erpe-Mere,9420,Merelputstraat,45,,1,4,315000,0,1,,0,0,TO_RENOVATE,0,0,0,458,170,458,
7288,4,HOUSE,HOUSE,Terhagen,2840,Oude Brouwerijstraat,28,,0,,325000,0,1,23,0,0,AS_NEW,1,19,0,90,150,90,
7289,3,HOUSE,HOUSE,Roeselare,8800,Westlaan,11,,1,,329000,0,1,,0,0,GOOD,0,0,0,315,172,315,
7291,5,HOUSE,HOUSE,TEMSE,9140,Antwerpse Steenweg,69,,1,2,209000,0,1,,0,0,,1,130,0,263,195,263,
7290,1,HOUSE,HOUSE,Wanze,4520,Rue Entre Deux Thiers,56,,0,4,199000,0,0,0,0,0,,0,0,0,375,142,375,
7293,3,HOUSE,HOUSE,JEMELLE,5580,Rue du Kiosque,8,,0,3,219000,0,1,75,0,0,JUST_RENOVATED,0,0,0,135,203,135,
7292,4,HOUSE,HOUSE,Geraardsbergen,9500,Onkerzelestraat,235,,1,2,215000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,410,183,410,
7294,3,HOUSE,HOUSE,Izegem,8870,Burgemeester Vandenbogaerdelaan,36,,1,,219500,0,1,,0,0,GOOD,0,0,0,61,202,61,
7295,3,HOUSE,HOUSE,DAMPICOURT,6767,Rue de Mathon,36,,1,2,220000,0,1,76,0,0,GOOD,0,0,0,183,115,183,
7296,3,HOUSE,HOUSE,Liège,4000,Rue des Armuriers,17,,0,2,225000,0,0,0,0,0,GOOD,0,0,0,0,169,0,
7297,3,HOUSE,HOUSE,Watou,8978,Kapellestraat,12,,1,,225000,0,0,0,0,0,TO_RENOVATE,0,0,0,586,322,586,
7298,2,HOUSE,APARTMENT_BLOCK,Tournai,7500,Place Saint Pierre,4,,0,2,229000,0,0,0,0,0,GOOD,0,0,0,48,101,48,
7299,2,HOUSE,HOUSE,Temse,9140,Vooruitgangstraat,108,,1,,235000,0,1,,0,0,JUST_RENOVATED,0,0,0,80,110,80,
7300,2,HOUSE,MIXED_USE_BUILDING,Tongeren,3700,Henisstraat,34,,0,,238000,0,1,,0,0,,0,0,0,120,188,120,
7301,3,HOUSE,VILLA,Westende,8434,Badenlaan,33,,0,,245000,1,0,0,0,0,TO_RENOVATE,1,277,0,497,205,497,
7302,2,HOUSE,HOUSE,Borgerhout,2140,Guldensporenstraat,102,,1,2,249000,0,0,0,0,0,TO_BE_DONE_UP,1,8,0,51,154,51,
7304,2,HOUSE,HOUSE,De Haan,8420,Heggenrankstraat,14,C,1,,250000,0,0,0,0,0,GOOD,0,0,0,190,104,190,
