house_index,url,bedrooms,property_type,property_subtype,locality,postal_code,street,number,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
5807,https://www.immoweb.be/en/classified/ground-floor/for-sale/uccle/1180/20215555,4,APARTMENT,GROUND_FLOOR,Uccle,1180,Avenue d'Orbaix,19,1,2,1050000,0,1,,0,0,AS_NEW,1,300,0,,150,,
5809,https://www.immoweb.be/en/classified/apartment/for-sale/asse/1731/20301284,2,APARTMENT,APARTMENT,Asse,1731,Frans Timmermansstraat,62,1,2,259000,0,1,,0,0,AS_NEW,0,0,0,,110,,
5808,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20225733,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Hazenpad,1,0,3,1370000,0,1,,0,0,JUST_RENOVATED,0,0,0,,110,,
5815,https://www.immoweb.be/en/classified/villa/for-sale/lochristi/9080/20294107,3,HOUSE,VILLA,Lochristi,9080,Bosdreef,86,0,4,795000,0,0,0,0,0,AS_NEW,0,0,0,1029,342,1029,
5812,https://www.immoweb.be/en/classified/house/for-sale/vilvoorde/1800/20294305,4,HOUSE,HOUSE,Vilvoorde,1800,Bloemenlaan,98,1,2,379000,0,0,0,0,0,,0,0,0,270,149,270,
5814,https://www.immoweb.be/en/classified/apartment-block/for-sale/berchem-sainte-agathe/1082/20292318,4,HOUSE,APARTMENT_BLOCK,Berchem-Sainte-Agathe,1082,Rue des Fleuristes,45,1,2,540000,0,1,12,0,0,TO_RENOVATE,1,25,0,355,300,355,
5813,https://www.immoweb.be/en/classified/villa/for-sale/aaigem/9420/20294297,4,HOUSE,VILLA,Aaigem,9420,Frankrot,12,0,4,495000,0,1,25,0,0,GOOD,1,1600,0,2483,180,2483,
5818,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20265821,4,HOUSE,HOUSE,Schaerbeek,1030,rue Floris,42,1,2,345000,0,0,0,1,1,TO_RENOVATE,1,27,0,143,150,143,
5816,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20315011,2,APARTMENT,APARTMENT,Etterbeek,1040,,,0,2,280000,0,1,2,0,0,GOOD,0,0,0,,85,,
5819,https://www.immoweb.be/en/classified/house/for-sale/kontich/2550/20272993,3,HOUSE,HOUSE,KONTICH,2550,Groot Veld,2,1,,498500,0,1,,1,1,GOOD,0,0,0,316,203,316,
5817,https://www.immoweb.be/en/classified/house/for-sale/beerzel/2580/20270371,3,HOUSE,HOUSE,Beerzel,2580,Heiststeenweg,7,1,,318000,0,1,,0,0,TO_RENOVATE,0,0,0,495,247,495,
5820,https://www.immoweb.be/en/classified/villa/for-sale/zwalm/9630/20269226,6,HOUSE,VILLA,Zwalm,9630,Heuvelgem,56,0,4,795000,0,1,,1,1,GOOD,0,0,0,9380,332,9380,
5821,https://www.immoweb.be/en/classified/house/for-sale/uccle/1180/20267772,6,HOUSE,HOUSE,Uccle,1180,Clos du Drossart,23,1,3,800000,0,1,15,1,1,TO_BE_DONE_UP,1,317,0,400,335,400,
5824,https://www.immoweb.be/en/classified/villa/for-sale/beersel/1652/20274634,4,HOUSE,VILLA,Beersel,1652,Krommedelle,5 c,0,4,910000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,2444,387,2444,
5822,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20268946,4,HOUSE,HOUSE,Oudenaarde,9700,Broodstraat,23,0,4,845000,0,1,,0,0,TO_BE_DONE_UP,0,0,0,290,553,290,
5825,https://www.immoweb.be/en/classified/exceptional-property/for-sale/ixelles/1050/20277288,5,HOUSE,EXCEPTIONAL_PROPERTY,Ixelles,1050,Avenue du Pesage,59,1,3,930000,0,1,15,0,0,TO_RENOVATE,1,920,0,1147,279,1147,
5826,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20271879,4,HOUSE,HOUSE,Brugge,8000,Predikherenrei,26,0,4,995000,0,1,,0,0,GOOD,0,0,0,268,375,268,
5823,https://www.immoweb.be/en/classified/villa/for-sale/brussels/1000/20233552,5,HOUSE,VILLA,Brussels,1000,Avenue Swartenbrouck,15,1,4,895000,0,1,,0,0,TO_BE_DONE_UP,1,300,0,734,350,734,
5828,https://www.immoweb.be/en/classified/villa/for-sale/corroy-le-grand/1325/20141889,10,HOUSE,VILLA,Corroy-le-Grand,1325,Rue du Warichet,12,1,4,1395000,0,1,64,0,0,AS_NEW,1,3752,0,3985,510,3985,
5827,https://www.immoweb.be/en/classified/country-cottage/for-sale/sint-truiden-3800/3800/20274134,5,HOUSE,COUNTRY_COTTAGE,Sint-Truiden (3800),3800,Vrijheersstraat,8,0,3,1298000,0,0,0,0,0,AS_NEW,0,0,1,19223,453,19223,
5829,https://www.immoweb.be/en/classified/exceptional-property/for-sale/grez-doiceau/1390/20257938,5,HOUSE,EXCEPTIONAL_PROPERTY,GREZ-DOICEAU,1390,Chemin Masy,3,1,4,1780000,0,1,120,0,0,AS_NEW,0,0,1,5089,463,5089,
5830,https://www.immoweb.be/en/classified/apartment-block/for-sale/bruxelles/1000/20228118,12,HOUSE,APARTMENT_BLOCK,Bruxelles,1000,Rue Royale,87,1,2,5459000,1,1,,0,0,AS_NEW,1,70,0,270,914,270,
5831,https://www.immoweb.be/en/classified/apartment/for-sale/dinant/5500/20311745,2,APARTMENT,APARTMENT,Dinant,5500,Rue Grande,48,0,,120000,0,0,0,0,0,GOOD,0,0,0,,69,,
5832,https://www.immoweb.be/en/classified/bungalow/for-sale/ouffet-warzee/4590/20231596,3,HOUSE,BUNGALOW,Ouffet Warzée,4590,Tige de Hody,1,1,4,329000,0,1,40,0,0,GOOD,1,350,0,684,150,684,
5834,https://www.immoweb.be/en/classified/apartment/for-sale/antwerp/2000/20311073,2,APARTMENT,APARTMENT,Antwerp,2000,Kapucinessenstraat,20,0,1,299000,0,0,0,0,0,,0,0,0,,67,,
5833,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20214539,1,APARTMENT,APARTMENT,Westende,8434,Distellaan,87,0,,249000,1,1,6,0,0,JUST_RENOVATED,0,0,0,,68,,
5838,https://www.immoweb.be/en/classified/house/for-sale/anderlecht/1070/20312371,2,HOUSE,HOUSE,Anderlecht,1070,Rue de Neerpede,149,1,2,249000,0,0,0,0,0,TO_RENOVATE,0,0,0,45,80,45,
5837,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20291690,2,APARTMENT,APARTMENT,ANTWERPEN,2020,Pierenbergstraat,1,1,,195000,0,1,2,0,0,TO_BE_DONE_UP,0,0,0,,70,,
5835,https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/20312593,3,HOUSE,HOUSE,Flémalle,4400,Quai du halage,256,0,3,40000,0,1,38,0,0,TO_RENOVATE,1,198,0,268,101,268,
5836,https://www.immoweb.be/en/classified/house/for-sale/carnieres/7141/20315991,4,HOUSE,HOUSE,CARNIÈRES,7141,,,1,2,100000,0,0,0,0,0,TO_RENOVATE,1,150,0,300,247,300,
5839,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20291868,2,APARTMENT,APARTMENT,Antwerpen,2018,Mechelsesteenweg,265,1,2,255000,0,1,,0,0,GOOD,0,0,0,,75,,
5840,https://www.immoweb.be/en/classified/farmhouse/for-sale/trois-ponts/4980/20312196,3,HOUSE,FARMHOUSE,Trois-Ponts,4980,Saint-Jacques,22,1,,265000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,843,207,843,
5841,https://www.immoweb.be/en/classified/house/for-sale/aalst/9300/20315523,3,HOUSE,HOUSE,Aalst,9300,Beukenlaan,6,1,2,279000,0,1,,0,0,TO_BE_DONE_UP,1,40,0,143,,143,
5842,https://www.immoweb.be/en/classified/house/for-sale/aalst-erembodegem/9320/20315430,3,HOUSE,HOUSE,Aalst Erembodegem,9320,Beukenlaan,6,1,2,279000,0,1,,0,0,TO_BE_DONE_UP,1,40,0,143,,143,
5844,https://www.immoweb.be/en/classified/house/for-sale/zwijndrecht/2070/20314938,3,HOUSE,HOUSE,Zwijndrecht,2070,Beukenlaan,20,0,3,375000,0,0,0,0,0,TO_RENOVATE,0,0,0,306,200,306,
5843,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen-2000/2000/20290835,2,APARTMENT,APARTMENT,Antwerpen (2000),2000,Italiëlei,83,1,,289000,0,1,,0,0,,0,0,0,,121,,
5845,https://www.immoweb.be/en/classified/villa/for-sale/zoersel/2980/20313817,3,HOUSE,VILLA,Zoersel,2980,Kapellei,221,1,4,669000,0,1,,0,0,,0,0,0,2316,251,2316,
5846,https://www.immoweb.be/en/classified/villa/for-sale/nieuwpoort/8620/20312228,3,HOUSE,VILLA,Nieuwpoort,8620,,,1,,975000,1,0,0,0,0,TO_RENOVATE,0,0,0,641,155,641,
5848,https://www.immoweb.be/en/classified/exceptional-property/for-sale/ottignies-louvain-la-neuve/1340/20316277,6,HOUSE,EXCEPTIONAL_PROPERTY,OTTIGNIES-LOUVAIN-LA-NEUVE,1340,,,1,4,1300000,0,0,0,1,1,GOOD,0,0,1,4576,443,4576,
5849,https://www.immoweb.be/en/classified/country-cottage/for-sale/hastiere/5542/20297803,2,HOUSE,COUNTRY_COTTAGE,Hastière,5542,Allée des Sapins,236,0,,60000,0,1,12,1,1,GOOD,1,211,0,211,58,211,
5847,https://www.immoweb.be/en/classified/country-cottage/for-sale/arc-ainieres/7910/20316322,5,HOUSE,COUNTRY_COTTAGE,ARC-AINIÈRES,7910,,,1,4,1185000,0,1,,0,0,TO_RENOVATE,0,0,0,21762,2500,21762,
5851,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20172662,4,HOUSE,HOUSE,Oudenaarde,9700,Diependale,13,0,2,335000,0,1,,0,0,GOOD,0,0,0,381,196,381,
5852,https://www.immoweb.be/en/classified/apartment-block/for-sale/sint-katelijne-waver/2860/20250577,1,HOUSE,APARTMENT_BLOCK,SINT-KATELIJNE-WAVER,2860,IJzerenveld,4,0,2,345000,0,1,4,0,0,GOOD,0,0,0,70,43,70,
5850,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20207139,3,HOUSE,HOUSE,Oudenaarde,9700,Bloemenhof,43,0,4,315000,0,1,,0,0,TO_RENOVATE,0,0,0,773,120,773,
5853,https://www.immoweb.be/en/classified/town-house/for-sale/merksem/2170/20246399,3,HOUSE,TOWN_HOUSE,MERKSEM,2170,Bredabaan,816B,1,2,349000,0,0,0,0,0,TO_BE_DONE_UP,1,53,0,135,193,135,
5855,https://www.immoweb.be/en/classified/house/for-sale/kortenberg/3078/20235479,5,HOUSE,HOUSE,KORTENBERG,3078,Kwikstraat,18,1,3,370000,0,1,,0,0,TO_RENOVATE,1,760,0,1000,267,1000,
5854,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20017383,4,HOUSE,HOUSE,LIÈGE,4000,RUE SAINTE MARGUERITE,249,1,2,368000,0,1,30,0,0,GOOD,1,120,0,250,289,250,
5857,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/koekelberg/1081/20053566,2,HOUSE,MIXED_USE_BUILDING,Koekelberg,1081,Rue de l'Eglise Sainte-Anne,42,1,2,420000,0,1,35,0,0,GOOD,0,0,0,100,196,100,
5856,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2020/20049830,4,HOUSE,HOUSE,ANTWERPEN,2020,De Bosschaertstraat,19,0,2,380000,0,0,0,0,0,AS_NEW,1,8,0,81,191,81,
5859,https://www.immoweb.be/en/classified/house/for-sale/beersel/1654/20213141,4,HOUSE,HOUSE,Beersel,1654,Guido Gezellestraat,41,1,3,465000,0,1,30,1,1,GOOD,1,440,0,679,210,679,
5858,https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/20244275,4,HOUSE,HOUSE,Kortrijk,8500,Renaat De Rudderlaan,11,1,2,455000,0,1,,0,0,GOOD,1,100,0,245,187,245,
5860,https://www.immoweb.be/en/classified/town-house/for-sale/vilvorde/1800/20147445,5,HOUSE,TOWN_HOUSE,Vilvorde,1800,Warandelaan,10,1,2,525000,0,1,,0,0,GOOD,1,60,0,163,253,163,
5861,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/20163788,3,HOUSE,HOUSE,Forest,1190,rue pierre decoster,96,1,2,550000,0,1,12,0,0,GOOD,1,60,0,60,158,60,
5862,https://www.immoweb.be/en/classified/house/for-sale/muizen/2812/20032334,3,HOUSE,HOUSE,MUIZEN,2812,Wupstraat,54,1,3,687000,0,1,,0,0,GOOD,1,100,0,1479,185,1479,
5863,https://www.immoweb.be/en/classified/villa/for-sale/maarkedal/9680/20053806,3,HOUSE,VILLA,Maarkedal,9680,Rubberigtsbank,41,0,4,750000,0,1,17,0,0,GOOD,0,0,0,9092,208,9092,
5864,https://www.immoweb.be/en/classified/manor-house/for-sale/lubbeek/3210/20200802,5,HOUSE,MANOR_HOUSE,LUBBEEK,3210,Herendaal,21,0,4,860000,0,1,,0,0,TO_BE_DONE_UP,1,8376,0,8376,445,8376,
5865,https://www.immoweb.be/en/classified/villa/for-sale/lubbeek/3210/20200801,5,HOUSE,VILLA,LUBBEEK,3210,Herendaal,21,0,4,860000,0,1,,0,0,TO_BE_DONE_UP,1,8376,0,8376,445,8376,
5867,https://www.immoweb.be/en/classified/exceptional-property/for-sale/uccle/1180/20263837,4,HOUSE,EXCEPTIONAL_PROPERTY,Uccle,1180,Avenue Des Sorbiers - Lijsterbessenbomenlaan,3,1,4,1680000,0,1,60,1,1,AS_NEW,1,1800,0,3200,240,3200,
5866,https://www.immoweb.be/en/classified/house/for-sale/auderghem/1160/20200671,5,HOUSE,HOUSE,Auderghem,1160,Avenue Jean Van Horenbeeck - Jean Van Horenbeecklaan,34,1,2,1675000,0,1,48,1,2,AS_NEW,1,325,0,502,540,502,
5868,https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/20316456,2,APARTMENT,APARTMENT,Roeselare,8800,Overstatie,5,1,2,185000,0,1,,0,0,AS_NEW,0,0,0,,72,,
5869,https://www.immoweb.be/en/classified/apartment/for-sale/hoboken/2660/20268649,3,APARTMENT,APARTMENT,Hoboken,2660,Antwerpsesteenweg,108,1,2,238000,0,1,4,0,0,GOOD,0,0,0,,100,,
5871,https://www.immoweb.be/en/classified/apartment/for-sale/zelzate/9060/20316017,3,APARTMENT,APARTMENT,Zelzate,9060,Grote Markt,72,1,2,275000,0,0,0,1,1,TO_BE_DONE_UP,0,0,0,,178,,
5870,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/20320113,1,APARTMENT,APARTMENT,Middelkerke,8430,Zeedijk,105,0,,274000,0,0,0,0,0,,0,0,0,,49,,
5872,https://www.immoweb.be/en/classified/duplex/for-sale/nazareth/9810/20269890,1,APARTMENT,DUPLEX,NAZARETH,9810,Kasteelstraat,2,1,4,325000,0,1,,0,0,GOOD,0,0,0,,89,,
5874,https://www.immoweb.be/en/classified/house/for-sale/diksmuide/8600/20309728,2,HOUSE,HOUSE,Diksmuide,8600,Vladslostraat,18,0,3,179000,0,1,,0,0,GOOD,0,0,0,614,177,614,
5875,https://www.immoweb.be/en/classified/house/for-sale/flemalle-grande/4400/20284076,2,HOUSE,HOUSE,FLÉMALLE-GRANDE,4400,Rue Flémalle Grande,24,1,2,230000,0,1,16,0,0,TO_RESTORE,0,0,0,267,220,267,
5873,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20317527,2,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,1200,Avenue Général Lartigue,105,0,2,490000,0,1,,0,0,,0,0,0,,110,,
5876,https://www.immoweb.be/en/classified/apartment-block/for-sale/flemalle-grande/4400/20284075,2,HOUSE,APARTMENT_BLOCK,FLÉMALLE-GRANDE,4400,Rue Flémalle Grande,24,1,2,230000,0,1,16,0,0,TO_RESTORE,0,0,0,267,220,267,
5879,https://www.immoweb.be/en/classified/house/for-sale/lot/1651/20303386,4,HOUSE,HOUSE,LOT,1651,Dworpsestraat,54,1,2,395000,0,0,0,0,0,GOOD,0,0,0,250,221,250,
5877,https://www.immoweb.be/en/classified/apartment/for-sale/haaltert/9450/20041721,2,APARTMENT,APARTMENT,Haaltert,9450,Ekentstraat 81,3,0,,265000,0,1,8,0,0,GOOD,0,0,0,,90,,
5880,https://www.immoweb.be/en/classified/house/for-sale/saint-georges/4470/20161288,2,HOUSE,HOUSE,Saint-georges,4470,Basse Marquet,66,1,3,189000,0,0,0,0,0,TO_RENOVATE,1,639,0,812,120,812,
5878,https://www.immoweb.be/en/classified/villa/for-sale/ingelmunster/8770/20280785,3,HOUSE,VILLA,Ingelmunster,8770,ONZE LIEVE VROUWSTRAAT,22,1,,385000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,967,270,967,
5881,https://www.immoweb.be/en/classified/house/for-sale/vresse-sur-semois/5550/20182026,3,HOUSE,HOUSE,Vresse-sur-Semois,5550,Place du Grand Robin,47,1,3,189000,0,1,,0,0,GOOD,0,0,0,360,182,360,
5882,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/10921609,3,HOUSE,HOUSE,RONSE,9600,Zonnestraat,128,1,2,189000,0,1,,0,0,GOOD,0,0,0,260,240,260,
5884,https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/20231195,3,HOUSE,HOUSE,Seraing,4100,Rue de l'Echelle,146,1,3,210000,0,1,30,0,0,JUST_RENOVATED,1,370,0,450,199,450,
5883,https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/20084953,3,HOUSE,HOUSE,Oudenaarde,9700,Eindrieskaai,7,0,2,209000,0,0,0,0,0,TO_RENOVATE,0,0,0,144,155,144,
5885,https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/20114554,3,HOUSE,HOUSE,Harelbeke,8530,Zwevegemsestraat,95,1,3,230000,0,1,,0,0,GOOD,1,450,0,533,167,533,
5887,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/11484141,3,HOUSE,HOUSE,Ronse,9600,Kapellestraat,187,0,,239000,0,1,,0,0,TO_BE_DONE_UP,1,720,0,798,155,798,
5886,https://www.immoweb.be/en/classified/house/for-sale/ronse/9600/20176725,3,HOUSE,HOUSE,Ronse,9600,Kapellestraat,187,0,,239000,0,1,,0,0,TO_BE_DONE_UP,1,720,0,798,155,798,
5888,https://www.immoweb.be/en/classified/house/for-sale/zottegem/9620/11427871,4,HOUSE,HOUSE,Zottegem,9620,Acacialaan,82,0,,249000,0,1,18,0,0,GOOD,1,327,0,327,147,327,
5889,https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/20135259,4,HOUSE,HOUSE,Herstal,4040,Rue du Crucifix,14,1,3,259000,0,1,19,0,0,GOOD,1,92,0,162,139,162,
5892,https://www.immoweb.be/en/classified/house/for-sale/jodoigne/1370/20166451,4,HOUSE,HOUSE,Jodoigne,1370,Rue d'en haut,16,1,3,260000,0,1,25,0,0,GOOD,1,215,0,350,138,350,
5890,https://www.immoweb.be/en/classified/house/for-sale/oosterzele/9860/20147741,3,HOUSE,HOUSE,Oosterzele,9860,Gijzenzelestraat,40,0,,259000,0,1,30,0,0,TO_BE_DONE_UP,1,412,0,412,119,412,
5893,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/aalst/9290/20252933,0,HOUSE,MIXED_USE_BUILDING,AALST,9290,Naarstigheidstraat,158,1,2,265000,0,1,,0,0,GOOD,0,0,0,170,150,170,
5891,https://www.immoweb.be/en/classified/house/for-sale/jauche/1350/20166450,4,HOUSE,HOUSE,Jauche,1350,Rue d'en haut,16,1,3,260000,0,1,25,0,0,GOOD,1,215,0,350,138,350,
5894,,,,,,,,,,,,,,,,,,,,,,,,
5895,,,,,,,,,,,,,,,,,,,,,,,,
5897,https://www.immoweb.be/en/classified/house/for-sale/borgerhout/2140/11473514,4,HOUSE,HOUSE,BORGERHOUT,2140,Kortrijkstraat,51,1,2,289900,0,0,0,0,0,GOOD,0,0,0,50,120,50,
5896,https://www.immoweb.be/en/classified/house/for-sale/liege/4020/11428297,3,HOUSE,HOUSE,Liège,4020,Rue de Visé,533,1,2,279000,0,1,34,0,0,GOOD,1,217,0,357,168,357,
5899,https://www.immoweb.be/en/classified/house/for-sale/liege/4000/20176232,3,HOUSE,HOUSE,Liege,4000,Rue du General Bertrand,76,1,2,299000,0,1,30,0,0,GOOD,0,0,0,107,132,107,
5898,https://www.immoweb.be/en/classified/house/for-sale/oupeye/4680/20228155,3,HOUSE,HOUSE,OUPEYE,4680,Rue des Armuriers,1,1,3,290000,0,1,40,1,1,AS_NEW,0,0,0,516,186,516,
5900,https://www.immoweb.be/en/classified/house/for-sale/libramont-chevigny/6800/20176262,3,HOUSE,HOUSE,Libramont-Chevigny,6800,Au Monsay,9,1,4,299000,0,1,40,0,0,TO_BE_DONE_UP,1,500,0,610,150,610,
5901,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/zottegem/9620/20241092,4,HOUSE,MIXED_USE_BUILDING,Zottegem,9620,Leeuwergemstraat,8,0,3,349000,0,0,0,0,0,TO_RENOVATE,0,0,0,1880,168,1880,
5902,https://www.immoweb.be/en/classified/house/for-sale/lanaye/4600/11283609,3,HOUSE,HOUSE,Lanaye,4600,Rue des Battes,6,1,3,360000,0,1,59,0,0,GOOD,1,1112,0,1444,300,1444,
5903,https://www.immoweb.be/en/classified/house/for-sale/wetteren/9230/11379673,4,HOUSE,HOUSE,WETTEREN,9230,Libbrechtstraat,4,1,2,365000,0,0,0,0,0,TO_RENOVATE,0,0,0,269,283,269,
5904,https://www.immoweb.be/en/classified/house/for-sale/strombeek-bever/1853/20013002,4,HOUSE,HOUSE,Strombeek-Bever,1853,Lakensestraat,23,0,,375000,0,1,3,0,0,TO_RENOVATE,0,0,0,90,160,90,
5906,https://www.immoweb.be/en/classified/house/for-sale/bruxelles/1120/20216172,3,HOUSE,HOUSE,Bruxelles,1120,Rue des Prés Communs,23,1,2,379000,0,0,0,0,0,TO_BE_DONE_UP,1,40,0,130,160,130,
5905,https://www.immoweb.be/en/classified/house/for-sale/berendrecht/2040/20109339,3,HOUSE,HOUSE,Berendrecht,2040,Neerhoefstraat,17,1,,375000,0,0,0,0,0,GOOD,1,358,0,358,145,358,
5907,https://www.immoweb.be/en/classified/villa/for-sale/galmaarden/1570/20061300,4,HOUSE,VILLA,Galmaarden,1570,Watermolenstraat,17,1,4,390000,0,1,25,0,0,TO_BE_DONE_UP,1,400,0,485,200,485,
5908,https://www.immoweb.be/en/classified/town-house/for-sale/incourt/1315/20182689,2,HOUSE,TOWN_HOUSE,Incourt,1315,Rue Alphonse Robert,35,1,3,395000,0,1,15,0,0,GOOD,0,0,1,430,164,430,
5909,https://www.immoweb.be/en/classified/house/for-sale/hemiksem/2620/20070383,3,HOUSE,HOUSE,HEMIKSEM,2620,Heuvelstraat,51,1,,397000,0,0,0,0,0,AS_NEW,0,0,0,128,213,128,
5910,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2610/20243690,3,HOUSE,HOUSE,Antwerpen,2610,Gaspar Verreyckenstraat,11,1,2,355000,0,1,9,0,0,TO_BE_DONE_UP,1,60,0,150,175,150,
5911,https://www.immoweb.be/en/classified/house/for-sale/lebbeke/9280/20240531,3,HOUSE,HOUSE,LEBBEKE,9280,Bakkersstraat,14,0,2,359000,0,1,,0,0,JUST_RENOVATED,0,0,0,0,190,0,
5912,https://www.immoweb.be/en/classified/house/for-sale/merelbeke/9820/20112676,2,HOUSE,HOUSE,Merelbeke,9820,Hendrik Consciencestraat,23,1,2,372000,0,1,16,0,0,AS_NEW,1,93,0,190,116,190,
5913,https://www.immoweb.be/en/classified/house/for-sale/schoten/2900/20218660,1,HOUSE,HOUSE,SCHOTEN,2900,Gelmelenstraat,153,1,2,374000,0,0,0,0,0,JUST_RENOVATED,1,70,0,170,164,170,
5914,https://www.immoweb.be/en/classified/house/for-sale/twee-akren/7864/20125002,5,HOUSE,HOUSE,Twee-Akren,7864,Rue de l'Ordre,17,0,4,375000,0,1,,0,0,,0,0,0,3490,279,3490,
5915,https://www.immoweb.be/en/classified/house/for-sale/kluisbergen/9690/20126382,3,HOUSE,HOUSE,Kluisbergen,9690,Kapellestraat,103,1,4,375000,0,1,,0,0,GOOD,1,810,0,1220,141,1220,
5917,https://www.immoweb.be/en/classified/house/for-sale/heist-op-den-berg/2222/11394579,4,HOUSE,HOUSE,HEIST-OP-DEN-BERG,2222,Hallaarstraat,49,1,3,378000,0,0,0,0,0,,0,0,0,599,249,599,
5916,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2801/20190390,3,HOUSE,HOUSE,Mechelen,2801,Fonteinweg,2,1,4,376000,0,0,0,1,1,TO_RENOVATE,1,330,0,403,150,403,
5919,https://www.immoweb.be/en/classified/house/for-sale/egem/8740/20211104,4,HOUSE,HOUSE,Egem,8740,Veldwachter Victor Maeseelestraat,24,0,,386700,0,1,,0,0,GOOD,0,0,0,235,238,235,
5918,https://www.immoweb.be/en/classified/house/for-sale/fize-fontaine/4530/20178751,2,HOUSE,HOUSE,FIZE-FONTAINE,4530,Rue le Marais,70,1,2,379000,0,1,20,0,0,JUST_RENOVATED,1,62,0,173,290,173,
5920,https://www.immoweb.be/en/classified/house/for-sale/zwalm/9630/20103388,3,HOUSE,HOUSE,Zwalm,9630,Terweeënstraat,48A,0,3,387000,0,0,0,0,0,GOOD,0,0,0,265,101,265,
5921,https://www.immoweb.be/en/classified/house/for-sale/seneffe/7180/11422780,4,HOUSE,HOUSE,SENEFFE,7180,Rue de Tyberchamps,34,1,3,390000,0,1,30,0,0,,1,800,0,1225,179,1225,
5922,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20152983,4,HOUSE,HOUSE,Willebroek,2830,Tisseltsesteenweg,13,1,2,395000,0,0,0,0,0,,0,0,0,110,151,110,
5923,https://www.immoweb.be/en/classified/house/for-sale/grivegnee/4030/10968439,4,HOUSE,HOUSE,Grivegnée,4030,Rue de Herve,202,1,2,395000,0,1,,0,0,GOOD,1,2040,0,2455,310,2455,
5924,https://www.immoweb.be/en/classified/house/for-sale/zeebrugge/8380/10984599,4,HOUSE,HOUSE,Zeebrugge,8380,Tijdokstraat,2,1,2,395000,0,0,0,0,0,TO_BE_DONE_UP,0,0,0,293,510,293,
5926,https://www.immoweb.be/en/classified/house/for-sale/willebroek/2830/20263982,3,HOUSE,HOUSE,Willebroek,2830,Stationsstraat,21a,1,2,417000,0,0,0,0,0,AS_NEW,1,58,0,128,170,128,
5925,https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10956807,4,HOUSE,HOUSE,BLANKENBERGE,8370,Vrijheidsstraat,22,1,2,399000,1,0,0,0,0,GOOD,0,0,0,0,111,0,
5927,https://www.immoweb.be/en/classified/house/for-sale/aartselaar/2630/20109940,4,HOUSE,HOUSE,AARTSELAAR,2630,Nieuwstraat,17,1,2,419500,0,1,25,1,1,GOOD,0,0,0,117,189,117,
5928,https://www.immoweb.be/en/classified/house/for-sale/kuurne/8520/20166212,3,HOUSE,HOUSE,Kuurne,8520,Ezelspad,3,0,,420300,0,1,,0,0,GOOD,0,0,0,183,179,183,
5929,https://www.immoweb.be/en/classified/house/for-sale/egem/8740/20211109,4,HOUSE,HOUSE,Egem,8740,Veldwachter Victor Maeseelestraat,26,0,,423000,0,1,,0,0,GOOD,0,0,0,321,231,321,
5930,https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2000/20090719,3,HOUSE,HOUSE,ANTWERPEN,2000,Vekestraat,32,1,2,425000,0,1,25,0,0,GOOD,0,0,0,97,160,97,
