house_index,bedrooms,property_type,property_subtype,locality,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
8129,4,HOUSE,HOUSE,NINOVE,INSTALLED,,395000,,,,False,,JUST_RENOVATED,,,,480,198,480,
8130,6,HOUSE,APARTMENT_BLOCK,Ixelles,INSTALLED,2,1050000,False,,,False,,TO_BE_DONE_UP,,,False,125,327,125,
8131,6,HOUSE,HOUSE,Ixelles,INSTALLED,2,1050000,False,,,False,,TO_BE_DONE_UP,,,False,125,327,125,
8132,4,HOUSE,VILLA,Woluwe-Saint-Pierre,HYPER_EQUIPPED,4,1050000,False,True,12,False,,AS_NEW,True,300,False,592,210,592,
8133,5,HOUSE,HOUSE,Kraainem,INSTALLED,3,1195000,False,True,36,False,,AS_NEW,True,200,False,335,256,335,UnderOption
8134,3,HOUSE,HOUSE,AALST,HYPER_EQUIPPED,4,1195000,,,,False,,AS_NEW,,,,1119,385,1119,
8135,3,HOUSE,HOUSE,AALST,HYPER_EQUIPPED,4,1195000,,,,False,,AS_NEW,,,,1119,385,1119,
8136,12,HOUSE,HOUSE,Sint-Pieters-Leeuw Vlezenbeek,HYPER_EQUIPPED,3,1200000,False,True,100,False,,JUST_RENOVATED,True,800,False,1000,350,1000,
8138,0,HOUSE,OTHER_PROPERTY,SINT-PAUWELS,INSTALLED,4,1275000,,,,False,,GOOD,,,,1147,636,1147,
8137,3,HOUSE,VILLA,Meise,USA_INSTALLED,4,1250000,,True,40,False,,AS_NEW,True,1,False,1250,235,1250,
8139,4,HOUSE,EXCEPTIONAL_PROPERTY,Bever,HYPER_EQUIPPED,4,1295000,False,True,125,False,,AS_NEW,True,4200,False,4830,349,4830,
8140,5,HOUSE,HOUSE,Woluwe-Saint-Pierre,HYPER_EQUIPPED,4,1375000,False,True,,False,,GOOD,,,True,550,340,550,UnderOption
8141,2,HOUSE,VILLA,Grobbendonk,,4,1495000,,,,False,,GOOD,True,785,,785,700,785,
8143,7,HOUSE,HOUSE,Knokke-Heist,HYPER_EQUIPPED,2,1495000,False,True,,False,,GOOD,,,,75,240,75,
8144,5,HOUSE,VILLA,Grimbergen,,4,1550000,,True,40,False,,AS_NEW,True,1200,True,1225,362,1225,
8142,4,HOUSE,VILLA,Brasschaat,USA_HYPER_EQUIPPED,4,1495000,,True,1,True,1,JUST_RENOVATED,True,1,True,6803,250,6803,
8145,4,HOUSE,HOUSE,Knokke-Heist,HYPER_EQUIPPED,4,1595000,False,True,,False,,AS_NEW,,,,1002,285,1002,
8146,8,HOUSE,APARTMENT_BLOCK,Woluwe-Saint-Lambert,SEMI_EQUIPPED,2,1670000,False,True,30,False,,GOOD,True,100,False,315,650,315,UnderOption
8147,4,HOUSE,HOUSE,Knokke-Heist,HYPER_EQUIPPED,4,2150000,False,True,,False,,JUST_RENOVATED,,,True,883,233,883,
8148,5,HOUSE,HOUSE,Nivelles,INSTALLED,4,2490000,False,True,,False,,GOOD,,,True,28560,587,28560,
8150,6,HOUSE,HOUSE,Knokke-Zoute,HYPER_EQUIPPED,3,4350000,False,True,,False,,AS_NEW,,,,900,289,900,
8149,4,HOUSE,HOUSE,Knokke-Zoute,HYPER_EQUIPPED,3,3950000,False,True,,False,,GOOD,,,,500,344,500,
8151,6,HOUSE,VILLA,Knokke-Heist,HYPER_EQUIPPED,4,5695000,False,True,,True,1,JUST_RENOVATED,True,988,True,988,289,988,
8152,6,HOUSE,VILLA,Knokke-Heist,HYPER_EQUIPPED,4,5695000,False,True,,True,1,JUST_RENOVATED,True,988,True,988,289,988,
8154,3,HOUSE,HOUSE,Zele,HYPER_EQUIPPED,3,330000,False,True,,False,,AS_NEW,,,False,118,140,118,NewlyBuilt
8153,2,APARTMENT,APARTMENT,Fléron,SEMI_EQUIPPED,3,219000,False,True,25,False,,GOOD,True,21,False,,100,,
8155,3,HOUSE,HOUSE,ROESELARE,,3,639000,,,,False,,,,,,420,224,420,NewlyBuilt
8156,3,HOUSE,HOUSE,Herzele,,4,431768,,,,False,,GOOD,,,,463,162,463,NewlyBuilt
8158,3,HOUSE,HOUSE,Halle,,2,229000,,,,False,,,,,,50,123,50,
8157,2,HOUSE,HOUSE,LEVAL-TRAHEGNIES,INSTALLED,3,150000,,True,,False,,TO_RENOVATE,,,,690,144,690,
8160,6,HOUSE,VILLA,Zottegem,HYPER_EQUIPPED,4,795000,False,True,36,False,,AS_NEW,True,1400,False,10523,267,10523,
8159,3,HOUSE,HOUSE,Lanaye,NOT_INSTALLED,3,229000,,True,,False,,,True,115,False,475,150,475,
8161,7,HOUSE,VILLA,Knokke,,,5695000,,,,False,,JUST_RENOVATED,,,,988,289,988,
8163,2,APARTMENT,APARTMENT,Oostende,,,255000,False,True,7,False,,JUST_RENOVATED,,,,,,,
8162,2,APARTMENT,APARTMENT,Oostende,,,250000,False,True,7,False,,JUST_RENOVATED,,,,,,,
8164,3,APARTMENT,APARTMENT,AALST,,2,295000,,True,,False,,,,,,,114,,
8165,3,HOUSE,HOUSE,Oostende,,,359000,,,,False,,GOOD,,,,252,195,252,NewlyBuilt
8166,4,HOUSE,HOUSE,Seraing,,4,199000,,True,,False,,TO_RENOVATE,,,,2905,222,2905,
8167,3,HOUSE,HOUSE,Liège,SEMI_EQUIPPED,3,309000,,True,15,False,,GOOD,True,100,False,170,140,170,
8168,3,HOUSE,MIXED_USE_BUILDING,Erpe-Mere,,3,449000,,True,,False,,TO_BE_DONE_UP,True,750,,1430,,1430,
8169,4,HOUSE,HOUSE,Waterloo,,3,485000,False,True,20,False,,GOOD,True,300,False,455,185,455,
8171,3,HOUSE,HOUSE,Rixensart,HYPER_EQUIPPED,4,565000,False,True,20,True,1,AS_NEW,True,525,False,525,175,525,
8172,3,HOUSE,HOUSE,Charleroi Gilly,,3,119000,False,True,25,False,,TO_RENOVATE,,,,115,122,115,
8170,3,HOUSE,MIXED_USE_BUILDING,Kortrijk,INSTALLED,2,485000,False,,,False,,GOOD,,,False,54,200,54,
8173,1,HOUSE,HOUSE,Lot,,2,225000,False,,,True,1,TO_BE_DONE_UP,,,False,0,101,0,
8174,3,HOUSE,HOUSE,GERAARDSBERGEN,INSTALLED,2,249000,,,,False,,AS_NEW,,,,130,143,130,
8176,3,HOUSE,HOUSE,Marchin,INSTALLED,4,365000,,True,40,False,,AS_NEW,,,False,1992,105,1992,
8175,3,HOUSE,HOUSE,Dentergem,,3,265000,,,,False,,GOOD,,,,739,191,739,
8178,4,HOUSE,HOUSE,Meulebeke,,,388300,,True,,False,,GOOD,,,,392,188,392,
8177,3,HOUSE,HOUSE,Zedelgem,HYPER_EQUIPPED,4,379000,,True,,False,,AS_NEW,,,,294,130,294,
8179,4,HOUSE,HOUSE,Oedelem,,,439000,,True,,False,,GOOD,,,,300,172,300,
8181,1,APARTMENT,APARTMENT,Torhout,,,159000,,,,False,,GOOD,,,,,73,,
8182,2,APARTMENT,APARTMENT,GANSHOREN,SEMI_EQUIPPED,,175000,,True,11,False,,TO_RENOVATE,,,,,79,,
8180,4,HOUSE,HOUSE,Petit-thier,,4,520000,,True,24,False,,GOOD,True,1270,,1489,160,1489,
8183,2,APARTMENT,GROUND_FLOOR,Brugge,,,249000,,,,False,,GOOD,,,,,80,,
8185,2,APARTMENT,APARTMENT,Charleroi,,4,70000,,,,False,,TO_RENOVATE,,,,,83,,UnderOption
8186,2,HOUSE,HOUSE,BAUDOUR,INSTALLED,2,79000,,,,False,,GOOD,,,,280,70,280,UnderOption
8184,3,HOUSE,HOUSE,Grace-Hollogne,NOT_INSTALLED,3,65000,False,,,False,,TO_RENOVATE,True,40,False,275,91,275,UnderOption
8187,0,APARTMENT,FLAT_STUDIO,Westende,,,82000,True,True,,False,,TO_BE_DONE_UP,,,,,27,,
8189,2,HOUSE,HOUSE,QUIÉVRAIN,SEMI_EQUIPPED,2,104000,,,,False,,TO_RESTORE,True,117,,185,103,185,
8190,1,APARTMENT,FLAT_STUDIO,Gent,,,185000,,,,False,,GOOD,,,,,40,,
8188,4,HOUSE,HOUSE,Seraing,NOT_INSTALLED,2,99000,False,True,8,False,,TO_RENOVATE,,,False,106,203,106,
8191,2,APARTMENT,APARTMENT,WETTEREN,INSTALLED,2,260000,,,,False,,,,,,,104,,
8192,1,APARTMENT,DUPLEX,Gent,,,285000,False,,,False,,GOOD,,,,,68,,
8193,0,APARTMENT,FLAT_STUDIO,Brussel,INSTALLED,2,135000,True,,,False,,AS_NEW,True,50,,,25,,
8194,1,APARTMENT,KOT,Bruxelles,HYPER_EQUIPPED,2,145000,True,,,False,,GOOD,,,False,,23,,
8195,1,APARTMENT,APARTMENT,Blankenberge,,,150000,True,True,,False,,GOOD,,,,,,,
8196,1,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,SEMI_EQUIPPED,2,165000,False,True,7,False,,TO_RENOVATE,,,False,,80,,
8197,2,APARTMENT,APARTMENT,HUY,SEMI_EQUIPPED,2,175000,False,True,,False,,TO_BE_DONE_UP,,,,,100,,
8199,2,APARTMENT,APARTMENT,Libramont-Chevigny,INSTALLED,2,210000,False,,,False,,AS_NEW,,,False,,80,,
8198,0,APARTMENT,FLAT_STUDIO,Etterbeek,INSTALLED,2,205000,False,True,,False,,AS_NEW,,,False,,33,,UnderOption
8200,1,APARTMENT,APARTMENT,Bruxelles,INSTALLED,2,225000,False,True,15,False,,GOOD,,,False,,50,,UnderOption
8201,1,APARTMENT,PENTHOUSE,Sint-Jans-Molenbeek,,,229000,,,,False,,JUST_RENOVATED,,,,,,,
8202,3,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,HYPER_EQUIPPED,4,235000,,True,20,False,,AS_NEW,,,False,,100,,UnderOption
8203,2,APARTMENT,APARTMENT,Jette,,2,235000,False,True,,False,,GOOD,,,False,,90,,
8204,2,APARTMENT,APARTMENT,Neder-Over-Heembeek,INSTALLED,2,235000,False,True,7,False,,TO_BE_DONE_UP,,,,,80,,
8205,1,APARTMENT,PENTHOUSE,Oostende,INSTALLED,2,235000,False,True,24,False,,JUST_RENOVATED,,,False,,44,,
8207,2,APARTMENT,APARTMENT,Mariakerke,INSTALLED,2,235000,False,True,6,False,,GOOD,,,,,86,,
8206,2,APARTMENT,APARTMENT,Gent,INSTALLED,2,235000,False,True,6,False,,GOOD,,,,,86,,
8210,2,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,SEMI_EQUIPPED,2,275000,False,True,6,False,,TO_BE_DONE_UP,,,False,,70,,UnderOption
8208,1,APARTMENT,APARTMENT,SCHAERBEEK,HYPER_EQUIPPED,2,250000,True,True,60,False,,AS_NEW,,,False,,55,,
8209,4,APARTMENT,DUPLEX,Chaudfontaine,INSTALLED,3,264500,False,True,12,False,,GOOD,,,False,,141,,
8211,2,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,NOT_INSTALLED,2,285000,False,True,14,False,,GOOD,,,False,,82,,UnderOption
8212,2,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,,2,295000,False,True,13,False,,TO_BE_DONE_UP,,,False,,81,,UnderOption
8213,2,APARTMENT,GROUND_FLOOR,Malmedy,INSTALLED,4,295000,False,True,22,False,,GOOD,,,False,,98,,UnderOption
8214,1,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,INSTALLED,2,309000,False,True,12,False,,GOOD,,,False,,70,,
8215,3,HOUSE,HOUSE,Puurs-Sint-Amands,,2,309000,,,,False,,TO_BE_DONE_UP,True,50,,215,198,215,
8217,2,APARTMENT,DUPLEX,Wetteren,HYPER_EQUIPPED,2,342000,False,True,11,False,,AS_NEW,,,False,,172,,
8216,2,APARTMENT,APARTMENT,Sint-Amandsberg,,,325000,,,,False,,AS_NEW,,,,,126,,
8219,1,APARTMENT,GROUND_FLOOR,Antwerpen,HYPER_EQUIPPED,2,379000,,True,30,False,,AS_NEW,True,70,,,78,,
8218,2,APARTMENT,APARTMENT,Zaventem,HYPER_EQUIPPED,3,345000,False,True,30,False,,JUST_RENOVATED,,,False,,144,,
8220,2,APARTMENT,APARTMENT,Courcelles,INSTALLED,4,195000,,,,False,,AS_NEW,,,False,,86,,NewlyBuilt
8221,2,HOUSE,HOUSE,ROISIN,,4,230000,,,,False,,TO_RENOVATE,,,,2494,134,2494,
8222,3,HOUSE,HOUSE,Lummen,,3,269000,False,,,False,,,,,False,1743,165,1743,
8225,5,HOUSE,HOUSE,Izegem,,4,345000,,,,False,,TO_RENOVATE,,,,318,478,318,
8224,3,HOUSE,HOUSE,Roeselare,,2,285000,,True,,False,,GOOD,,,,245,115,245,
8223,4,HOUSE,MANSION,La Louvière Houdeng-Aimeries,NOT_INSTALLED,4,285000,False,True,,False,,GOOD,,,False,0,260,0,
8226,3,HOUSE,HOUSE,Onkerzele,INSTALLED,,349000,False,,,False,,,,,,321,176,321,
8228,2,APARTMENT,APARTMENT,Brussel,INSTALLED,4,379000,False,True,8,False,,AS_NEW,,,False,,100,,NewlyBuilt
8229,2,APARTMENT,APARTMENT,Deinze,,,405000,,True,28,False,,,,,,,85,,NewlyBuilt
8227,4,HOUSE,HOUSE,De Panne,INSTALLED,,374000,False,,,False,,GOOD,,,,140,192,140,
8233,6,HOUSE,VILLA,Estaimpuis,INSTALLED,4,585000,,True,,False,,GOOD,,,,1996,250,1996,
8230,2,APARTMENT,APARTMENT,Brussel,HYPER_EQUIPPED,4,412000,False,True,10,False,,AS_NEW,,,False,,107,,NewlyBuilt
8232,5,HOUSE,HOUSE,VILLERS-LE-TEMPLE,INSTALLED,,549000,,True,45,False,,GOOD,True,940,,1275,322,1275,
8231,3,HOUSE,MIXED_USE_BUILDING,Beigem,,3,500000,False,,,False,,,,,False,1123,396,1123,
8237,5,HOUSE,VILLA,Waterloo,,4,845000,,,,True,1,GOOD,True,1,False,1715,225,1715,
8234,5,HOUSE,HOUSE,Schaerbeek,SEMI_EQUIPPED,2,595000,,True,19,False,,TO_RENOVATE,True,67,False,176,384,176,
8236,0,HOUSE,APARTMENT_BLOCK,De Panne,,4,695000,False,True,100,False,,GOOD,,,False,493,,493,
8235,4,HOUSE,HOUSE,Knokke-Heist,,2,669000,,True,,False,,AS_NEW,,,,228,252,228,
8241,4,HOUSE,VILLA,Beersel,USA_UNINSTALLED,4,1050000,False,True,,False,,AS_NEW,,,False,0,234,0,
8240,4,HOUSE,VILLA,Rhode-Saint-Genese,USA_UNINSTALLED,4,1050000,False,True,,False,,AS_NEW,,,False,0,234,0,
8239,6,HOUSE,HOUSE,Woluwe-Saint-Pierre,INSTALLED,3,1045000,False,True,20,False,,AS_NEW,True,300,False,545,300,545,
8238,5,HOUSE,TOWN_HOUSE,Uccle,HYPER_EQUIPPED,2,930000,,True,55,False,,GOOD,True,120,False,203,324,203,
8245,1,APARTMENT,APARTMENT,SINT-DENIJS-WESTREM,INSTALLED,2,215000,,,,False,,GOOD,,,,,73,,
8243,4,HOUSE,VILLA,Knokke-Heist,,,3395000,False,True,,False,,GOOD,,,,593,244,593,
8244,3,HOUSE,HOUSE,Menen,INSTALLED,2,145000,False,,,False,,GOOD,True,56,False,114,110,114,
8246,2,HOUSE,HOUSE,Uccle,,2,345000,,,,False,,GOOD,,,,80,110,80,
8242,9,HOUSE,MIXED_USE_BUILDING,PESSOUX,INSTALLED,4,1200000,,True,,True,1,,True,13406,,13406,556,13406,
8247,2,APARTMENT,APARTMENT,Ixelles,INSTALLED,2,395000,,,,False,,,,,False,,94,,
8248,3,HOUSE,HOUSE,WAVRE,INSTALLED,4,430000,,True,21,False,,JUST_RENOVATED,True,500,,832,150,832,
8249,3,APARTMENT,DUPLEX,Gent,INSTALLED,,465000,False,,,False,,AS_NEW,,,False,,145,,
8250,1,APARTMENT,APARTMENT,De Panne,INSTALLED,,239000,,True,,False,,GOOD,,,,,49,,
8252,1,APARTMENT,APARTMENT,Ixelles,NOT_INSTALLED,2,245000,False,True,6,False,,GOOD,,,False,,44,,UnderOption
8253,1,APARTMENT,APARTMENT,Waterloo,INSTALLED,2,245000,False,True,10,False,,AS_NEW,,,False,,69,,UnderOption
8251,2,APARTMENT,APARTMENT,Roeselare,INSTALLED,,239000,False,True,10,False,,GOOD,,,,,101,,
8254,2,APARTMENT,APARTMENT,Eeklo,INSTALLED,,245000,,True,8,False,,GOOD,,,,,88,,
8256,2,APARTMENT,APARTMENT,MOLENBEEK-SAINT-JEAN,HYPER_EQUIPPED,2,249500,False,True,14,False,,GOOD,,,False,,90,,UnderOption
8255,1,APARTMENT,SERVICE_FLAT,Nieuwpoort,INSTALLED,,247000,True,True,,False,,GOOD,,,,,58,,
8257,1,APARTMENT,APARTMENT,Bruxelles,INSTALLED,2,250000,True,True,3,False,,TO_BE_DONE_UP,,,False,,65,,UnderOption
8258,2,APARTMENT,APARTMENT,Ronse,,,250000,,True,12,False,,AS_NEW,,,,,95,,
8260,2,APARTMENT,APARTMENT,Zeebrugge,INSTALLED,2,259000,,True,,False,,GOOD,,,,,58,,UnderOption
8259,2,APARTMENT,APARTMENT,Aalst (9300),INSTALLED,,254000,,True,10,False,,JUST_RENOVATED,,,,,84,,
8261,3,APARTMENT,APARTMENT,Harelbeke,INSTALLED,,259000,False,True,,False,,GOOD,,,,,111,,
8265,2,APARTMENT,APARTMENT,Grimbergen,,3,269000,,True,26,False,,GOOD,,,False,,96,,UnderOption
8263,3,APARTMENT,APARTMENT,Eeklo,INSTALLED,,260000,,True,8,False,,GOOD,,,,,101,,UnderOption
8264,2,APARTMENT,APARTMENT,BRUSSEL,USA_HYPER_EQUIPPED,2,269000,True,True,10,False,,GOOD,,,,,70,,
8262,3,APARTMENT,APARTMENT,Harelbeke,INSTALLED,,259000,False,True,,False,,GOOD,,,,,111,,
8266,1,APARTMENT,APARTMENT,GENT,INSTALLED,2,269000,,,,False,,GOOD,,,,,76,,
8268,2,APARTMENT,APARTMENT,Ronse,,,275000,,True,7,False,,AS_NEW,,,,,87,,
8269,2,APARTMENT,APARTMENT,Schaerbeek,HYPER_EQUIPPED,2,280000,False,,,False,,AS_NEW,,,False,,99,,UnderOption
8267,2,APARTMENT,APARTMENT,Ronse,,,275000,,True,15,False,,AS_NEW,,,,,84,,
8270,2,APARTMENT,GROUND_FLOOR,Deurne (2100),,,280000,False,True,155,False,,TO_RENOVATE,True,155,,,84,,
8273,3,APARTMENT,APARTMENT,METTET,USA_INSTALLED,,285000,,True,10,False,,AS_NEW,True,165,,,135,,
8271,2,APARTMENT,GROUND_FLOOR,Borgerhout,,,280000,False,True,155,False,,TO_RENOVATE,True,155,,,84,,
8272,2,APARTMENT,GROUND_FLOOR,Berchem (2600),,,280000,False,True,155,False,,TO_RENOVATE,True,155,,,84,,
8274,3,APARTMENT,APARTMENT,Zottegem,,2,285000,False,True,,False,,GOOD,,,,,115,,
8275,3,APARTMENT,APARTMENT,Adegem,INSTALLED,,295000,False,True,2,False,,GOOD,,,,,110,,
8276,3,APARTMENT,APARTMENT,Oostkamp,,,299000,,True,,False,,GOOD,,,,,104,,UnderOption
8277,3,APARTMENT,APARTMENT,HEIST-OP-DEN-BERG,INSTALLED,2,325000,,True,18,False,,,True,83,,,118,,UnderOption
8278,3,APARTMENT,APARTMENT,Gent,INSTALLED,,325000,False,,,False,,GOOD,,,,,119,,
8279,1,APARTMENT,APARTMENT,Knokke,HYPER_EQUIPPED,1,329900,True,True,,False,,JUST_RENOVATED,,,,,38,,
8280,5,HOUSE,EXCEPTIONAL_PROPERTY,Waimes Faymonville,INSTALLED,4,2200000,False,True,,False,,AS_NEW,True,18000,True,18000,700,18000,
8281,2,HOUSE,HOUSE,AALST,INSTALLED,3,349000,,True,7,False,,,True,25,,0,108,0,NewlyBuilt
8282,4,HOUSE,HOUSE,Knokke-Heist,,2,669000,,True,,False,,AS_NEW,,,,228,252,228,
8283,1,HOUSE,HOUSE,Lebbeke,,3,95000,,,,False,,GOOD,,,,270,57,270,
8284,2,HOUSE,HOUSE,Lebbeke,,2,190000,,,,False,,GOOD,,,,320,136,320,
8285,3,HOUSE,HOUSE,Brugge,,4,195000,,,,False,,TO_RENOVATE,,,,166,160,166,
8286,2,HOUSE,HOUSE,AALST,SEMI_EQUIPPED,2,155000,,,,False,,TO_RENOVATE,,,,60,113,60,
8288,4,HOUSE,HOUSE,Gent Sint-Amandsberg,SEMI_EQUIPPED,2,250000,False,True,45,False,,TO_RENOVATE,,,False,114,146,114,
8287,2,APARTMENT,APARTMENT,Ransart,INSTALLED,2,199000,False,True,5,False,,AS_NEW,,,False,,111,,
8290,3,APARTMENT,APARTMENT,LEUVEN,,2,495000,,,,False,,GOOD,,,,,125,,
8289,2,APARTMENT,GROUND_FLOOR,BRASSCHAAT,INSTALLED,3,399000,,True,65,False,,GOOD,,,,,131,,UnderOption
8291,3,APARTMENT,APARTMENT,KNOKKE,INSTALLED,2,645000,,True,,False,,GOOD,,,,,87,,
8292,4,HOUSE,HOUSE,Ronse,HYPER_EQUIPPED,2,239000,False,True,25,False,,GOOD,True,100,False,230,160,230,
8293,1,APARTMENT,APARTMENT,Gent,,,375000,False,True,16,False,,JUST_RENOVATED,,,,,86,,
8295,2,APARTMENT,APARTMENT,Forest,HYPER_EQUIPPED,2,327000,,True,2,False,,AS_NEW,,,False,,94,,NewlyBuilt
8294,3,APARTMENT,APARTMENT,Knokke-Heist,HYPER_EQUIPPED,3,1345000,True,,,False,,JUST_RENOVATED,,,,,121,,
8298,1,APARTMENT,APARTMENT,Herstal,INSTALLED,2,129000,False,,,False,,GOOD,,,False,,90,,
8297,2,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,HYPER_EQUIPPED,2,485000,False,True,6,False,,AS_NEW,,,False,,94,,NewlyBuilt
8296,2,APARTMENT,APARTMENT,Forest,HYPER_EQUIPPED,2,355000,,True,41,False,,AS_NEW,,,False,,94,,NewlyBuilt
8299,0,APARTMENT,KOT,Namur,HYPER_EQUIPPED,2,144800,False,,,False,,AS_NEW,,,False,,37,,UnderOption
8301,1,APARTMENT,FLAT_STUDIO,MOLENBEEK-SAINT-JEAN,HYPER_EQUIPPED,2,188000,,True,4,False,,AS_NEW,,,False,,49,,
8302,0,APARTMENT,FLAT_STUDIO,Namur,HYPER_EQUIPPED,2,189800,False,True,9,False,,AS_NEW,,,False,,52,,
8300,1,APARTMENT,APARTMENT,Bruxelles,INSTALLED,2,185000,False,True,,False,,GOOD,,,False,,35,,
8304,2,APARTMENT,APARTMENT,Etterbeek,NOT_INSTALLED,4,270000,False,True,2,False,,TO_BE_DONE_UP,,,False,,70,,
8307,2,APARTMENT,DUPLEX,Vilvoorde,HYPER_EQUIPPED,2,299000,,True,,False,,AS_NEW,,,,,93,,
8303,2,APARTMENT,APARTMENT,Forest,SEMI_EQUIPPED,2,250000,False,True,4,False,,GOOD,,,False,,77,,
8305,2,APARTMENT,APARTMENT,Mortsel,INSTALLED,2,289900,False,,,False,,GOOD,True,37,False,,81,,
8309,1,APARTMENT,APARTMENT,Sint-Pieters-Woluwe,HYPER_EQUIPPED,2,310000,False,,,False,,GOOD,,,False,,64,,
8308,2,APARTMENT,APARTMENT,Antwerp,,1,299000,,,,False,,,,,False,,67,,
8306,2,APARTMENT,APARTMENT,Oudenaarde,HYPER_EQUIPPED,,295000,False,True,23,False,,GOOD,,,False,,102,,
8310,3,HOUSE,HOUSE,Mechelen,HYPER_EQUIPPED,2,498500,,True,,False,,AS_NEW,,,,162,206,162,
8312,2,APARTMENT,APARTMENT,Knokke-Heist,INSTALLED,2,580000,False,True,5,False,,JUST_RENOVATED,,,False,,67,,
8313,3,APARTMENT,APARTMENT,Liège,HYPER_EQUIPPED,2,695000,False,True,4,False,,AS_NEW,,,False,,200,,
8311,3,HOUSE,HOUSE,BEERSEL,NOT_INSTALLED,4,559000,,,,False,,GOOD,True,550,,894,169,894,
8314,3,APARTMENT,APARTMENT,Knokke-Heist,,2,1195000,,True,14,False,,JUST_RENOVATED,,,,,120,,
8316,3,HOUSE,HOUSE,Diksmuide,INSTALLED,,235000,False,True,,False,,JUST_RENOVATED,,,,165,129,165,
8318,4,HOUSE,HOUSE,Bruxelles,INSTALLED,2,489000,False,True,13,False,,TO_BE_DONE_UP,True,197,,300,195,300,
8317,3,HOUSE,HOUSE,Ciney,INSTALLED,4,259000,False,True,,False,,GOOD,True,311,False,492,152,492,UnderOption
8315,2,APARTMENT,APARTMENT,Oostende,HYPER_EQUIPPED,2,279000,True,True,8,False,,GOOD,,,False,,96,,
8322,3,HOUSE,HOUSE,WACHTEBEKE,NOT_INSTALLED,4,315000,,,,False,,,,,,630,,630,
8321,3,HOUSE,HOUSE,Zedelgem,,4,259000,,,,False,,TO_RENOVATE,,,,1039,,1039,
8320,4,HOUSE,HOUSE,Opvelp,HYPER_EQUIPPED,,625000,False,True,,False,,GOOD,,,,946,213,946,
8319,4,HOUSE,VILLA,Wachtebeke,,4,575000,,True,,False,,TO_BE_DONE_UP,True,3800,False,3902,260,3902,UnderOption
8323,2,HOUSE,HOUSE,MERKSEM,SEMI_EQUIPPED,,329000,,,,False,,TO_BE_DONE_UP,,,,100,,100,
8326,1,APARTMENT,FLAT_STUDIO,Namur,INSTALLED,2,169000,False,,,False,,AS_NEW,,,False,,51,,
8324,3,HOUSE,VILLA,Braine-l'Alleud,,4,330000,False,,,False,,,True,250,,871,115,871,
8325,5,HOUSE,EXCEPTIONAL_PROPERTY,Herve,INSTALLED,4,1985000,True,True,,False,,AS_NEW,,,True,60208,410,60208,
8327,3,HOUSE,TOWN_HOUSE,La Roche-en-Ardenne,,,280000,,True,,False,,GOOD,,,,88,120,88,
8328,3,APARTMENT,APARTMENT,Lille,,2,299000,False,True,23,False,,AS_NEW,,,,,115,,
8330,3,HOUSE,HOUSE,NINOVE,INSTALLED,3,325000,,,,False,,GOOD,,,,426,181,426,
8329,3,APARTMENT,APARTMENT,Herstal,HYPER_EQUIPPED,2,310000,True,True,16,False,,AS_NEW,,,,,134,,
8331,2,APARTMENT,APARTMENT,Kapellen,INSTALLED,2,349000,,True,8,False,,AS_NEW,,,False,,104,,UnderOption
8333,2,APARTMENT,DUPLEX,Antwerpen,,2,409000,False,True,,False,,GOOD,,,False,,105,,
8334,3,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,INSTALLED,2,415000,False,True,3,False,,AS_NEW,,,False,,100,,
8332,5,HOUSE,HOUSE,Antwerpen,HYPER_EQUIPPED,2,360000,,True,20,False,,JUST_RENOVATED,True,100,,170,180,170,
8335,4,HOUSE,HOUSE,DRONGEN,INSTALLED,3,420000,,True,,False,,,,,,520,172,520,
8336,3,HOUSE,HOUSE,Gent,,,450000,False,,,False,,GOOD,True,60,,125,145,125,
8338,5,HOUSE,HOUSE,Izegem,,4,645000,,True,,False,,GOOD,,,,665,534,665,
8337,3,HOUSE,HOUSE,Hoogstraten,,4,579000,,,,False,,AS_NEW,,,,702,158,702,
8339,6,HOUSE,VILLA,Arendonk,,4,945000,,,,False,,AS_NEW,,,,2176,434,2176,
8340,4,APARTMENT,APARTMENT,Knokke-Zoute,INSTALLED,3,4200000,False,True,,False,,GOOD,,,,,246,,
8343,1,APARTMENT,GROUND_FLOOR,Borgerhout,INSTALLED,,245000,False,True,95,False,,TO_RENOVATE,True,95,,,77,,
8341,4,APARTMENT,APARTMENT,Knokke-Zoute,,,4200000,False,True,,False,,GOOD,,,,,254,,
8342,3,HOUSE,HOUSE,La hulpe,NOT_INSTALLED,3,320000,False,True,35,False,,TO_RENOVATE,True,257,False,334,157,334,
8344,1,APARTMENT,GROUND_FLOOR,Berchem (2600),INSTALLED,,245000,False,True,95,False,,TO_RENOVATE,True,95,,,77,,
